DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Misc. Terminal,Departure,Domestic,120322
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 8,Arrival,Domestic,170420
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Misc. Terminal,Arrival,International,6184
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 8,Departure,International,10371
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,738321
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 5,Arrival,Domestic,397872
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 8,Arrival,International,4531
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,20317
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 8,Departure,Domestic,159488
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 2,Departure,Domestic,210803
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Misc. Terminal,Departure,International,6463
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 4,Departure,International,82790
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Misc. Terminal,Arrival,Domestic,125139
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 7,Arrival,International,66755
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,International,750987
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 6,Arrival,Domestic,265966
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 4,Arrival,International,56788
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 6,Departure,International,112079
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 5,Departure,International,1187
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 3,Departure,International,30225
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 7,Departure,International,48279
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 4,Departure,Domestic,346179
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 2,Arrival,Domestic,183730
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 3,Departure,Domestic,351795
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 1,Departure,Domestic,414965
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 1,Arrival,Domestic,426759
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 2,Departure,International,109062
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 7,Arrival,Domestic,341554
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 7,Departure,Domestic,347309
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 5,Arrival,International,13419
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 6,Arrival,International,65162
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 3,Arrival,Domestic,386698
07/15/2018 08:00:37 AM,05/01/2018 12:00:00 AM,Terminal 2,Arrival,International,90806
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 8,Departure,International,15291
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 3,Arrival,Domestic,385539
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 4,Arrival,International,65009
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 5,Arrival,International,14654
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 7,Departure,International,58039
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 8,Arrival,Domestic,183788
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 3,Departure,International,25507
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 6,Arrival,Domestic,275701
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 5,Departure,Domestic,461933
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 4,Arrival,Domestic,385538
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 5,Arrival,Domestic,425939
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 7,Arrival,International,83902
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 8,Departure,Domestic,182939
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,19777
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 2,Departure,International,124028
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,16226
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,International,798427
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 5,Departure,International,701
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 4,Departure,Domestic,371230
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 7,Arrival,Domestic,352180
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 1,Departure,Domestic,420142
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 1,Arrival,Domestic,416239
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 2,Arrival,Domestic,212470
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 8,Arrival,International,6418
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 2,Departure,Domestic,252126
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 2,Arrival,International,94053
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 6,Arrival,International,82450
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 6,Departure,Domestic,283476
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Misc. Terminal,Arrival,International,5887
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Misc. Terminal,Arrival,Domestic,119934
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 6,Departure,International,140308
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Misc. Terminal,Departure,International,6701
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 7,Departure,Domestic,367860
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 3,Departure,Domestic,360319
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,787580
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Terminal 4,Departure,International,88313
08/15/2018 08:00:39 AM,06/01/2018 12:00:00 AM,Misc. Terminal,Departure,Domestic,121845
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 6,Arrival,International,104500
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 8,Departure,Domestic,184786
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 4,Arrival,Domestic,411994
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 7,Departure,International,60226
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 2,Departure,International,127966
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 2,Arrival,Domestic,217028
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 5,Departure,Domestic,484462
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Misc. Terminal,Departure,International,6534
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 1,Arrival,Domestic,422807
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 3,Arrival,Domestic,417138
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,International,798857
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 8,Arrival,International,8740
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 8,Arrival,Domestic,190387
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 5,Departure,International,1163
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 4,Departure,Domestic,369497
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 4,Arrival,International,74659
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 3,Departure,Domestic,374719
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 3,Departure,International,29043
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 8,Departure,International,18653
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 6,Departure,Domestic,278438
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 6,Arrival,Domestic,281527
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 6,Departure,International,142626
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Misc. Terminal,Departure,Domestic,125741
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 2,Arrival,International,120811
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,25432
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 5,Arrival,Domestic,455005
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 7,Departure,Domestic,389392
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 5,Arrival,International,18375
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 2,Departure,Domestic,266959
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Misc. Terminal,Arrival,International,6988
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 7,Arrival,International,93777
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 7,Arrival,Domestic,387616
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,889348
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 4,Departure,International,80668
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,19009
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Misc. Terminal,Arrival,Domestic,122397
09/15/2018 08:00:40 AM,07/01/2018 12:00:00 AM,Terminal 1,Departure,Domestic,423162
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 3,Departure,International,24559
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 5,Arrival,Domestic,427344
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,17360
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 6,Arrival,Domestic,271461
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 2,Departure,Domestic,267643
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 8,Arrival,Domestic,177207
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 8,Departure,International,14694
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 5,Departure,International,825
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 4,Departure,Domestic,364655
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 1,Departure,Domestic,430453
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 7,Arrival,International,83477
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Misc. Terminal,Departure,Domestic,126807
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 4,Arrival,Domestic,387490
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 3,Departure,Domestic,366557
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 4,Arrival,International,72403
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Misc. Terminal,Departure,International,6407
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 1,Arrival,Domestic,419276
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 2,Departure,International,125594
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 2,Arrival,International,117505
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 5,Departure,Domestic,457511
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Misc. Terminal,Arrival,International,6605
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 8,Arrival,International,7439
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 6,Departure,International,141861
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,20482
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Misc. Terminal,Arrival,Domestic,121990
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 7,Arrival,Domestic,363188
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 3,Arrival,Domestic,392314
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 6,Arrival,International,100587
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 7,Departure,International,49303
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 8,Departure,Domestic,175344
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 7,Departure,Domestic,371306
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 5,Arrival,International,16676
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 6,Departure,Domestic,270351
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,International,773959
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 2,Arrival,Domestic,218324
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Terminal 4,Departure,International,81311
10/15/2018 08:00:41 AM,08/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,867142
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 6,Departure,International,110975
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 7,Arrival,International,59422
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 6,Departure,Domestic,232402
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 8,Departure,International,6884
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 3,Arrival,Domestic,322666
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 8,Arrival,International,4476
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 5,Departure,Domestic,381927
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,719036
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 6,Arrival,International,76992
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 4,Departure,International,69289
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 2,Departure,Domestic,224174
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 6,Arrival,Domestic,231807
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 3,Departure,International,19587
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 5,Arrival,International,11067
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 4,Arrival,International,65418
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 2,Arrival,International,119522
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Misc. Terminal,Arrival,Domestic,121861
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 2,Arrival,Domestic,177311
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 2,Departure,International,115034
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,6363
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Misc. Terminal,Departure,Domestic,117254
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Misc. Terminal,Departure,International,5875
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,12884
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 7,Arrival,Domestic,294304
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,International,679595
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 7,Departure,Domestic,302404
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 1,Arrival,Domestic,377083
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 4,Arrival,Domestic,332474
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 4,Departure,Domestic,316955
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 8,Arrival,Domestic,145864
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 8,Departure,Domestic,142263
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 5,Arrival,Domestic,363282
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Misc. Terminal,Arrival,International,5562
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 7,Departure,International,39317
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 1,Departure,Domestic,372523
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 5,Departure,International,374
11/15/2018 08:00:40 AM,09/01/2018 12:00:00 AM,Terminal 3,Departure,Domestic,298298
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 4,Departure,International,76406
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 2,Departure,International,110054
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 6,Arrival,Domestic,253827
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 8,Arrival,International,2461
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 3,Departure,Domestic,297209
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 7,Departure,International,43503
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Misc. Terminal,Departure,International,6149
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 6,Departure,Domestic,245490
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Misc. Terminal,Arrival,International,5778
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 4,Arrival,International,60687
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 8,Departure,International,5739
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 2,Departure,Domestic,233231
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Misc. Terminal,Departure,Domestic,125285
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,6368
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 7,Arrival,International,56998
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 8,Arrival,Domestic,156255
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 4,Departure,Domestic,346218
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 4,Arrival,Domestic,375859
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 3,Arrival,Domestic,330385
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,21810
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,722027
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 6,Arrival,International,76165
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Misc. Terminal,Arrival,Domestic,129555
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 1,Arrival,Domestic,426632
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 5,Departure,Domestic,388054
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 1,Departure,Domestic,419453
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 6,Departure,International,107694
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 5,Departure,International,399
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 5,Arrival,Domestic,373226
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 2,Arrival,International,104443
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 7,Departure,Domestic,328573
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 3,Departure,International,22479
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 5,Arrival,International,12226
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 2,Arrival,Domestic,202491
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,International,711408
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 8,Departure,Domestic,146807
12/15/2018 08:00:45 AM,10/01/2018 12:00:00 AM,Terminal 7,Arrival,Domestic,325942
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 6,Departure,International,95804
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 7,Arrival,Domestic,332262
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 4,Arrival,International,54814
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 5,Arrival,Domestic,368481
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 5,Arrival,International,10184
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 6,Departure,Domestic,239403
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 4,Departure,Domestic,341838
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 1,Arrival,Domestic,416863
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 7,Arrival,International,60652
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 3,Departure,International,20761
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 1,Departure,Domestic,408925
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,20608
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 8,Departure,Domestic,136046
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,673363
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 5,Departure,Domestic,389079
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 4,Arrival,Domestic,362623
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Misc. Terminal,Departure,Domestic,115395
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Tom Bradley International Terminal,Departure,International,656630
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,6863
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Misc. Terminal,Arrival,International,5997
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Misc. Terminal,Departure,International,5872
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 3,Arrival,Domestic,299981
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 8,Arrival,International,2090
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 2,Arrival,International,94334
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Misc. Terminal,Arrival,Domestic,118445
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 7,Departure,Domestic,338807
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 3,Departure,Domestic,286606
01/15/2019 08:00:40 AM,11/01/2018 12:00:00 AM,Terminal 5,Departure,International,1033
